chr	source	start	end	strand	gene_id	gene_name	gene_type	gene_status	level	num.dup	num.lap
chr1	HAVANA	243056307	243101744	-	ENSG00000214837.7	LINC01347	transcribed_unprocessed_pseudogene	KNOWN	2	2	1
chr1	HAVANA	245749342	246507312	-	ENSG00000185420.17	SMYD3	protein_coding	KNOWN	1	2	2
chr1	ENSEMBL	245749563	246355081	-	ENSG00000280657.1	SMYD3	protein_coding	KNOWN	3	2	2
chr1	ENSEMBL	246426006	246426119	-	ENSG00000207326.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr1	ENSEMBL	246833448	246833529	-	ENSG00000252011.1	SNORA25	snoRNA	NOVEL	3	20	1
chr1	HAVANA	246945547	247078811	-	ENSG00000135747.10	ZNF670	protein_coding	NOVEL	2	2	2
chr1	HAVANA	247036784	247078755	-	ENSG00000277462.1	ZNF670	protein_coding	KNOWN	2	2	2
chr1	ENSEMBL	247294835	247294941	+	ENSG00000202079.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr1	ENSEMBL	247948858	247949796	+	ENSG00000196936.3	OR2L8	protein_coding	KNOWN	3	2	2
chr1	HAVANA	247948858	247949796	+	ENSG00000279263.1	OR2L8	polymorphic_pseudogene	KNOWN	2	2	2
chr1	ENSEMBL	247997000	247997096	+	ENSG00000199442.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr1	ENSEMBL	248029120	248029221	+	ENSG00000200085.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr1	ENSEMBL	248045788	248045889	+	ENSG00000200982.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr1	ENSEMBL	248594925	248595033	-	ENSG00000201602.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr1	HAVANA	248626119	248627190	-	ENSG00000279301.1	OR2T11	polymorphic_pseudogene	KNOWN	2	2	2
chr1	ENSEMBL	248626178	248627128	-	ENSG00000183130.3	OR2T11	protein_coding	KNOWN	3	2	2
chr2	ENSEMBL	4827001	4827084	-	ENSG00000252238.1	SNORA31	snoRNA	NOVEL	3	27	1
chr2	ENSEMBL	9615267	9615373	+	ENSG00000207086.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	10090205	10090319	-	ENSG00000212558.1	SNORA26	snoRNA	NOVEL	3	11	1
chr2	ENSEMBL	10155072	10155206	-	ENSG00000206647.1	SNORA2	snoRNA	NOVEL	3	3	1
chr2	ENSEMBL	10296047	10296180	-	ENSG00000206898.1	SNORA51	snoRNA	NOVEL	3	13	1
chr2	ENSEMBL	10691538	10691831	+	ENSG00000277446.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	12030303	12030372	-	ENSG00000238503.1	SNORD18	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	14530941	14531223	+	ENSG00000237261.2	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	15903669	15903772	+	ENSG00000238371.1	snoU13	snoRNA	NOVEL	3	34	1
chr2	ENSEMBL	16199203	16199295	+	ENSG00000251704.1	SNORA40	snoRNA	NOVEL	3	22	1
chr2	ENSEMBL	18040606	18040733	-	ENSG00000212455.1	SNORA40	snoRNA	NOVEL	3	22	1
chr2	ENSEMBL	20480844	20480955	+	ENSG00000200829.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	24273614	24273741	-	ENSG00000251805.1	SCARNA21	scaRNA	NOVEL	3	4	1
chr2	ENSEMBL	25008845	25008946	-	ENSG00000207069.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	25058032	25058329	+	ENSG00000276653.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	25697076	25697188	-	ENSG00000201160.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	27642043	27642169	-	ENSG00000206731.1	SNORA36	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	28134408	28134585	-	ENSG00000277035.1	uc_338	misc_RNA	NOVEL	3	36	1
chr2	ENSEMBL	28927243	28927340	-	ENSG00000222224.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	28972414	28972521	-	ENSG00000200283.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	30187434	30187566	+	ENSG00000207187.1	SNORA64	snoRNA	NOVEL	3	6	1
chr2	ENSEMBL	30494502	30494619	-	ENSG00000280462.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr2	ENSEMBL	32945339	32945451	-	ENSG00000206951.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	36959362	36959462	+	ENSG00000281381.1	U6	snRNA	NOVEL	3	34	1
chr2	ENSEMBL	39128826	39128927	-	ENSG00000202309.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	39283657	39283791	-	ENSG00000252473.1	SNORA67	snoRNA	NOVEL	3	8	1
chr2	ENSEMBL	41857271	41857372	-	ENSG00000207218.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	42440377	42440436	+	ENSG00000221300.1	SNORD75	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	42511570	42511851	+	ENSG00000273913.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	43620878	43620984	-	ENSG00000207411.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	46266690	46266971	+	ENSG00000278764.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	47060224	47060466	+	ENSG00000281003.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	47383160	47383421	+	ENSG00000277396.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	49888868	49888986	-	ENSG00000212580.1	SNORA75	snoRNA	NOVEL	3	8	1
chr2	ENSEMBL	52297995	52298096	+	ENSG00000202195.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	53470447	53470629	-	ENSG00000251942.1	SCARNA16	scaRNA	NOVEL	3	6	1
chr2	HAVANA	53532672	53787610	-	ENSG00000115239.20	GPR75-ASB3	protein_coding	KNOWN	2	2	2
chr2	HAVANA	53670293	53860160	-	ENSG00000270898.4	GPR75-ASB3	protein_coding	KNOWN	2	2	2
chr2	ENSEMBL	55286018	55286128	+	ENSG00000206964.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	55565703	55565850	+	ENSG00000212175.1	SNORA12	snoRNA	NOVEL	3	3	1
chr2	ENSEMBL	57544535	57544599	+	ENSG00000212168.1	SNORD78	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	61928634	61928704	-	ENSG00000278523.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	62726636	62726740	-	ENSG00000252436.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	63883249	63883391	-	ENSG00000251775.1	ACA59	snoRNA	NOVEL	3	3	1
chr2	ENSEMBL	64817378	64817675	+	ENSG00000275588.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	64834056	64834157	-	ENSG00000199964.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	65158662	65158860	+	ENSG00000272025.1	SNORA74	snoRNA	NOVEL	3	7	1
chr2	ENSEMBL	69334600	69334692	+	ENSG00000252250.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	72760534	72760602	+	ENSG00000212378.1	SNORD78	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	75489576	75489710	+	ENSG00000238410.1	snoU109	snoRNA	NOVEL	3	7	1
chr2	ENSEMBL	75627950	75628168	+	ENSG00000221638.2	U3	snoRNA	NOVEL	3	56	1
chr2	ENSEMBL	82307067	82307168	-	ENSG00000201311.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	85332895	85332996	-	ENSG00000239143.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	85367585	85367686	+	ENSG00000202382.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	85368282	85368580	+	ENSG00000278590.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	85434507	85434619	+	ENSG00000207207.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	85460144	85460252	-	ENSG00000199936.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	85567662	85567960	-	ENSG00000276281.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	86159956	86160066	-	ENSG00000200241.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	86347062	86347195	-	ENSG00000202537.1	U8	snoRNA	NOVEL	3	22	1
chr2	ENSEMBL	86364136	86364265	+	ENSG00000251974.1	SNORA19	snoRNA	NOVEL	3	4	1
chr2	ENSEMBL	89600571	89600680	+	ENSG00000276861.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr2	HAVANA	91940668	91942040	+	ENSG00000226481.3	ACTR3BP2	processed_pseudogene	KNOWN	1	2	1
chr2	ENSEMBL	95003545	95003843	-	ENSG00000277591.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	96004563	96004850	-	ENSG00000275961.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	96938923	96939203	+	ENSG00000274206.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	97100587	97100874	+	ENSG00000275655.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	HAVANA	99141485	99322741	+	ENSG00000241962.8	C2orf15	protein_coding	NOVEL	2	2	2
chr2	HAVANA	99141485	99151487	+	ENSG00000273045.4	C2orf15	protein_coding	KNOWN	2	2	2
chr2	ENSEMBL	101023045	101023308	-	ENSG00000281681.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	103953098	103953284	-	ENSG00000273515.1	DAOA-AS1_2	misc_RNA	NOVEL	3	2	1
chr2	ENSEMBL	104532773	104532985	+	ENSG00000199727.2	U3	snoRNA	NOVEL	3	56	1
chr2	ENSEMBL	104733234	104733362	+	ENSG00000207249.1	SNORA72	snoRNA	NOVEL	3	8	1
chr2	ENSEMBL	109124357	109124609	-	ENSG00000277628.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	112579484	112579584	-	ENSG00000207383.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	114005440	114005655	-	ENSG00000212182.2	U3	snoRNA	NOVEL	3	56	1
chr2	ENSEMBL	114497253	114497396	+	ENSG00000280854.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr2	ENSEMBL	120192245	120192357	+	ENSG00000202046.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	120651273	120651374	+	ENSG00000201006.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	121040610	121040710	-	ENSG00000201584.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	121603073	121603164	-	ENSG00000222467.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	127829747	127829852	-	ENSG00000200390.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	127856890	127857147	+	ENSG00000273950.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	128067800	128067901	+	ENSG00000200432.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	128350829	128350927	-	ENSG00000252742.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	130517049	130517312	-	ENSG00000274711.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	130603461	130603724	+	ENSG00000277668.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	130929762	130929883	-	ENSG00000281159.1	SCARNA15	scaRNA	NOVEL	3	6	2
chr2	ENSEMBL	130929762	130929884	-	ENSG00000281516.1	SCARNA4	scaRNA	NOVEL	3	2	1
chr2	ENSEMBL	135136628	135136755	+	ENSG00000208308.1	SNORA40	snoRNA	NOVEL	3	22	1
chr2	ENSEMBL	135810169	135810279	-	ENSG00000200664.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	137715332	137715440	+	ENSG00000222394.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	139511424	139511555	+	ENSG00000206901.1	SNORA72	snoRNA	NOVEL	3	8	1
chr2	ENSEMBL	140234737	140234923	-	ENSG00000277306.1	uc_338	misc_RNA	NOVEL	3	36	1
chr2	ENSEMBL	140992543	140992659	+	ENSG00000201892.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	143897263	143897361	+	ENSG00000200287.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	147472133	147472243	-	ENSG00000207161.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	148260574	148260708	-	ENSG00000212181.1	SNORA48	snoRNA	NOVEL	3	13	1
chr2	ENSEMBL	152284350	152284460	-	ENSG00000199884.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	153446813	153446883	-	ENSG00000200377.1	SNORD56	snoRNA	NOVEL	3	7	1
chr2	ENSEMBL	159536244	159536346	-	ENSG00000207117.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	161409554	161409670	+	ENSG00000271924.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr2	ENSEMBL	161558544	161558646	+	ENSG00000238570.1	snoU13	snoRNA	NOVEL	3	34	1
chr2	ENSEMBL	166123494	166123597	-	ENSG00000238813.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	169727872	169728003	+	ENSG00000206961.1	SNORA51	snoRNA	NOVEL	3	13	1
chr2	ENSEMBL	170690564	170690742	+	ENSG00000275414.1	uc_338	misc_RNA	NOVEL	3	36	1
chr2	ENSEMBL	170783167	170783271	+	ENSG00000222509.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	172411513	172411632	-	ENSG00000281212.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr2	ENSEMBL	172558151	172558252	-	ENSG00000199866.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	172691299	172691402	+	ENSG00000239041.1	snoU13	snoRNA	NOVEL	3	34	1
chr2	ENSEMBL	174264878	174264981	-	ENSG00000201088.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	174977803	174977897	+	ENSG00000281373.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	175092401	175092587	-	ENSG00000277948.1	uc_338	misc_RNA	NOVEL	3	36	1
chr2	ENSEMBL	175176493	175176586	-	ENSG00000200121.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	177194983	177195095	+	ENSG00000201102.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	177345858	177345961	-	ENSG00000238295.1	snoU13	snoRNA	NOVEL	3	34	1
chr2	ENSEMBL	179023257	179023378	-	ENSG00000252000.1	ACA59	snoRNA	NOVEL	3	3	1
chr2	ENSEMBL	179934401	179934538	-	ENSG00000280636.1	SNORA43	snoRNA	NOVEL	3	6	1
chr2	ENSEMBL	179934402	179934527	-	ENSG00000202216.2	SNORA17	snoRNA	NOVEL	3	7	2
chr2	ENSEMBL	182828124	182828221	+	ENSG00000212404.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	183022859	183022971	-	ENSG00000202141.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	183064235	183064346	-	ENSG00000221498.1	SNORA77	snoRNA	NOVEL	3	5	1
chr2	ENSEMBL	185661774	185661906	+	ENSG00000212581.1	U8	snoRNA	NOVEL	3	22	1
chr2	ENSEMBL	189753464	189753559	+	ENSG00000223249.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	191682452	191682633	+	ENSG00000274845.1	uc_338	misc_RNA	NOVEL	3	36	1
chr2	ENSEMBL	191699476	191699631	-	ENSG00000281467.1	Clostridiales-1	sRNA	NOVEL	3	17	1
chr2	HAVANA	192749845	192776899	+	ENSG00000227418.5	PCGEM1	lincRNA	KNOWN	2	2	2
chr2	ENSEMBL	192775943	192776073	+	ENSG00000278406.1	PCGEM1	misc_RNA	NOVEL	3	2	2
chr2	ENSEMBL	194658376	194658675	-	ENSG00000276123.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	194664107	194664174	-	ENSG00000252517.1	SNORD59	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	196289409	196289707	+	ENSG00000276200.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	196686148	196686330	-	ENSG00000252923.1	SCARNA16	scaRNA	NOVEL	3	6	1
chr2	ENSEMBL	197404718	197404854	+	ENSG00000202434.1	SNORA4	snoRNA	NOVEL	3	5	1
chr2	ENSEMBL	200460651	200460976	-	ENSG00000280896.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	200863152	200863247	-	ENSG00000252759.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	201097744	201098091	+	ENSG00000273975.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	201423513	201423604	+	ENSG00000202008.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	201808681	201808782	+	ENSG00000202137.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	202276431	202276518	+	ENSG00000212534.1	SNORD70	snoRNA	KNOWN	3	2	1
chr2	ENSEMBL	202278108	202278192	+	ENSG00000212309.1	SNORD70	snoRNA	NOVEL	3	2	1
chr2	ENSEMBL	202293051	202293134	+	ENSG00000238317.2	SNORD11	snoRNA	KNOWN	3	2	1
chr2	ENSEMBL	203052285	203052418	-	ENSG00000202059.1	SNORA1	snoRNA	NOVEL	3	5	1
chr2	ENSEMBL	206007880	206007974	-	ENSG00000252485.1	Vault	misc_RNA	NOVEL	3	3	1
chr2	ENSEMBL	206025593	206025697	+	ENSG00000207386.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	206160843	206161024	+	ENSG00000277502.1	uc_338	misc_RNA	NOVEL	3	36	1
chr2	ENSEMBL	206161878	206161957	+	ENSG00000207047.2	SNORD51	snoRNA	KNOWN	3	2	1
chr2	ENSEMBL	206162228	206162359	+	ENSG00000207406.1	SNORA41	snoRNA	KNOWN	3	2	1
chr2	ENSEMBL	206701065	206701185	-	ENSG00000207319.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	207687960	207688059	+	ENSG00000200764.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	210265963	210266074	+	ENSG00000199203.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	214846947	214847081	+	ENSG00000207274.1	SNORA70	snoRNA	NOVEL	3	30	1
chr2	ENSEMBL	216351403	216351504	+	ENSG00000207303.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	222404985	222405095	+	ENSG00000200822.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	223857154	223857425	-	ENSG00000281046.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr2	ENSEMBL	226968989	226969122	-	ENSG00000212391.1	SNORA48	snoRNA	NOVEL	3	13	1
chr2	ENSEMBL	227887631	227887744	+	ENSG00000272237.1	SNORA25	snoRNA	NOVEL	3	20	1
chr2	HAVANA	230167293	230225729	-	ENSG00000135899.15	SP110	protein_coding	KNOWN	2	2	2
chr2	ENSEMBL	230176665	230221721	-	ENSG00000280755.1	SP110	protein_coding	KNOWN	3	2	2
chr2	ENSEMBL	231455800	231455936	-	ENSG00000206885.1	SNORA75	snoRNA	KNOWN	3	8	1
chr2	ENSEMBL	231711525	231711647	+	ENSG00000277986.1	U4	snRNA	NOVEL	3	8	1
chr2	ENSEMBL	232828653	232828751	+	ENSG00000199781.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	233288676	233288940	+	ENSG00000251791.1	SCARNA6	scaRNA	KNOWN	3	2	1
chr2	ENSEMBL	233379843	233379955	-	ENSG00000201013.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	236153071	236153172	-	ENSG00000207049.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr2	ENSEMBL	237869904	237869982	+	ENSG00000263723.1	SNORD39	snoRNA	NOVEL	3	4	1
chr2	ENSEMBL	240289216	240289443	+	ENSG00000276366.1	U3	snoRNA	NOVEL	3	56	1
chr2	ENSEMBL	241284869	241284946	+	ENSG00000281551.1	snoMe28S-Am2634	snoRNA	NOVEL	3	2	1
chr3	ENSEMBL	3102913	3103015	+	ENSG00000253049.1	SNORA43	snoRNA	NOVEL	3	6	1
chr3	HAVANA	4749192	4751590	-	ENSG00000235947.1	EGOT	lincRNA	KNOWN	2	2	1
chr3	ENSEMBL	4750333	4750685	+	ENSG00000275981.1	EGOT	misc_RNA	NOVEL	3	2	1
chr3	ENSEMBL	5086178	5086279	-	ENSG00000207283.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	8931495	8931632	+	ENSG00000281863.1	SNORA43	snoRNA	NOVEL	3	6	1
chr3	ENSEMBL	8931506	8931631	+	ENSG00000199815.2	SNORA17	snoRNA	NOVEL	3	7	2
chr3	ENSEMBL	10217212	10217319	+	ENSG00000280637.1	U6	snRNA	NOVEL	3	34	1
chr3	HAVANA	10285754	10293449	+	ENSG00000240288.6	GHRLOS	antisense	KNOWN	2	2	2
chr3	ENSEMBL	10287413	10287482	+	ENSG00000276678.1	GHRLOS	misc_RNA	NOVEL	3	2	2
chr3	ENSEMBL	12403193	12403513	-	ENSG00000281346.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr3	ENSEMBL	12576961	12577237	-	ENSG00000274514.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr3	ENSEMBL	17664963	17665025	+	ENSG00000271841.1	U7	snRNA	NOVEL	3	16	1
chr3	ENSEMBL	21621486	21621568	+	ENSG00000280519.1	SNORA32	snoRNA	NOVEL	3	5	1
chr3	ENSEMBL	23273807	23273910	+	ENSG00000206728.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	25555543	25555606	-	ENSG00000272166.1	SNORD5	snoRNA	NOVEL	3	3	1
chr3	ENSEMBL	25618132	25618312	-	ENSG00000275227.1	uc_338	misc_RNA	NOVEL	3	36	1
chr3	ENSEMBL	27547757	27547858	-	ENSG00000238912.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	30304320	30304536	-	ENSG00000199927.2	ACEA_U3	snoRNA	NOVEL	3	3	1
chr3	ENSEMBL	30304321	30304536	-	ENSG00000281710.1	U3	snoRNA	NOVEL	3	56	1
chr3	ENSEMBL	32037526	32037653	+	ENSG00000201701.1	SNORA25	snoRNA	NOVEL	3	20	1
chr3	ENSEMBL	32045873	32045979	+	ENSG00000252398.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	33103008	33103306	+	ENSG00000275090.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr3	ENSEMBL	37093133	37093234	-	ENSG00000206645.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	38014568	38014669	+	ENSG00000200579.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	38125292	38125394	-	ENSG00000201965.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	38505480	38505581	-	ENSG00000207512.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	39161270	39161520	+	ENSG00000214305.4	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr3	ENSEMBL	39411054	39411206	+	ENSG00000202363.1	SNORA62	snoRNA	KNOWN	3	7	1
chr3	ENSEMBL	40238608	40238741	+	ENSG00000202517.1	SNORA64	snoRNA	NOVEL	3	6	1
chr3	ENSEMBL	41687868	41688033	-	ENSG00000252409.1	SCARNA21	scaRNA	NOVEL	3	4	1
chr3	ENSEMBL	41868998	41869095	-	ENSG00000251986.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	41899111	41899253	-	ENSG00000212145.2	U8	snoRNA	NOVEL	3	22	1
chr3	ENSEMBL	43472477	43472596	+	ENSG00000251811.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	45255409	45255620	-	ENSG00000202268.2	U3	snoRNA	NOVEL	3	56	1
chr3	ENSEMBL	45903187	45903298	+	ENSG00000201635.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	46650510	46650590	+	ENSG00000251967.1	SNORD77	snoRNA	NOVEL	3	5	1
chr3	ENSEMBL	47250523	47250626	-	ENSG00000239128.1	snoU13	snoRNA	NOVEL	3	34	1
chr3	ENSEMBL	47501083	47501182	+	ENSG00000280667.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	47818005	47818128	+	ENSG00000274420.1	uc_338	misc_RNA	NOVEL	3	36	1
chr3	ENSEMBL	47931808	47931914	-	ENSG00000199591.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	48288587	48288694	+	ENSG00000199476.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	48379834	48380132	+	ENSG00000277483.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr3	HAVANA	48446710	48467645	+	ENSG00000280804.1	TREX1	protein_coding	KNOWN	2	2	2
chr3	HAVANA	48465811	48467645	+	ENSG00000213689.8	TREX1	protein_coding	KNOWN	2	2	2
chr3	ENSEMBL	49270132	49270239	+	ENSG00000199546.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	49320296	49320564	+	ENSG00000281433.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr3	HAVANA	50350695	50358460	+	ENSG00000114395.9	CYB561D2	protein_coding	KNOWN	1	2	1
chr3	HAVANA	50365334	50368197	+	ENSG00000271858.4	CYB561D2	antisense	NOVEL	2	2	1
chr3	ENSEMBL	52688882	52688961	+	ENSG00000280904.1	SNORD19B	snoRNA	NOVEL	3	2	1
chr3	ENSEMBL	52688890	52688962	+	ENSG00000252787.2	SNORD19	snoRNA	NOVEL	3	3	1
chr3	ENSEMBL	52689248	52689315	+	ENSG00000212493.1	SNORD19	snoRNA	KNOWN	3	3	1
chr3	ENSEMBL	52690744	52690827	+	ENSG00000238862.1	SNORD19B	snoRNA	KNOWN	3	2	1
chr3	ENSEMBL	52691378	52691453	+	ENSG00000222345.1	SNORD19	snoRNA	NOVEL	3	3	1
chr3	ENSEMBL	53290640	53290751	+	ENSG00000274967.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr3	ENSEMBL	53333060	53333128	-	ENSG00000207109.1	SNORD38	snoRNA	NOVEL	3	4	1
chr3	ENSEMBL	53387713	53387836	-	ENSG00000212608.1	SNORA26	snoRNA	NOVEL	3	11	1
